keyword_deploy;<#600101>Deploy:</color> Trigger this ability when played.
keyword_destroy;<#600101>Destroy:</color> Move the card to the Graveyard.
keyword_discard;<#600101>Discard:</color> Move a card from your hand to the graveyard. Note: Related abilities are not triggered when discarding manually.
keyword_doomed;<#600101>Doomed:</color> Status that removes the unit from the game after it moves to the graveyard.
keyword_drain;<#600101>Drain:</color> Deal damage and boost self by the same amount.
keyword_draw;<#600101>Draw:</color> Move the top card or cards from your Deck to your Hand.
keyword_duel;<#600101>Duel:</color> Units take turns dealing damage equal to their power until one of them is destroyed.
keyword_enemy;<#600101>Enemy:</color> A Unit on your opponent's side of the Board.
keyword_fatigue;<#600101>Single-Use:</color> This card's ability can be used only once per game.
keyword_friendly;<#600101>Ally:</color> A Unit on your side of the Board.
keyword_gamble;<#600101>Gamble:</color> Play a game of chance.
keyword_gold;<#600101>Immune:</color> Status whereby this card cannot be targeted.
keyword_hazard;<#600101>Hazard:</color> Negative row effect. Replaced by other row effects and removed on round end.
keyword_heal;<#600101>Heal:</color> If a unit's current power is lower than its base power, restore it either to base power or by the amount specified.
keyword_highest;<#600101>Highest:</color> Highest power, ties are resolved randomly.
keyword_idle;<#600101>Idle:</color> The number of turns a unit must remain on the board before it can be triggered.
keyword_immobile;Cannot be moved.
keyword_immune;<#600101>Immune:</color> Cannot be targeted.
keyword_leadership;<#600101>Leadership:</color> Trigger this ability when either Leader card is played (but before the Leader's ability is resolved).
keyword_lock;<#600101>Lock:</color> Status that disables a card’s abilities and removes other statuses. Disables and flips over face-down cards.
keyword_lowest;<#600101>Lowest:</color> Lowest power, ties are resolved randomly.
keyword_melee;<#600101>Melee:</color> This ability can only be used while on the melee row.
keyword_mulligan;<#600101>Mulligan:</color> Shuffle a card from your hand into your deck and draw the top card from your Deck.
keyword_muster;<#600101>Summon:</color> Play automatically from the deck.
keyword_non_decoyable;<#600101>Stubborn:</color> Cannot be moved back to the hand.
keyword_order;<#600101>Order:</color> An ability triggered manually by the player. Cards with Order cannot be used for 1 turn after being placed on the battlefield.
keyword_overstrain;<#600101>Effort:</color> Perform the specified action for every card targeted by the preceding ability.
keyword_pair;<#600101>Pair:</color> Trigger this ability when 2 copies of this card are present on the Board.
keyword_promote;<#600101>Promote:</color> Convert the card to Gold until the Round ends.
keyword_ranged;<#600101>Ranged:</color> This ability can only be used while on the ranged row.
keyword_reach;<#600101>Reach:</color> The distance in rows that you can target.
keyword_regress;<#600101>Regress:</color> Return the card to its original state.
keyword_regressing;<#600101>Regressing:</color> When this Unit is removed from the Board, its base Power is returned to the value it has in the Collection. Not disabled by Lock.
keyword_reset;<#600101>Reset:</color> Restore a card to its default state (as it would appear in the Deck Builder).
keyword_resilient;<#600101>Resilience:</color> Status that allows a unit to remain on the board at round end, then restores it to base power if boosted.
keyword_resistant;<#600101>Resistant:</color> A Resistant Unit is not affected by the specified Hazard effect.
keyword_restrained;Cannot target Bosses.
keyword_resurrect;<#600101>Resurrect:</color> Play from your graveyard.
keyword_retaliation;<#600101>Retaliation:</color> Trigger this ability whenever this Unit is Damaged but not sent to the Graveyard.
keyword_reveal;<#600101>Reveal:</color> Show a card to both players, then hide it back in the hand or deck.
keyword_revealed;<#600101>Revealed:</color> A card in the hand that has been turned over.
keyword_revenge;<#600101>Revenge:</color> Trigger this ability when the card is moved from the Board to the Graveyard during your opponent's turn.
keyword_round_end;<#600101>Round End:</color> Trigger this ability when the Round ends.
keyword_seize;<#600101>Seize:</color> Move an enemy to the opposite row.
keyword_shield;<#600101>Shield:</color> A Shield token protects a Unit from the next effect that Damages, Weakens or sets this Unit to a lower Power.
keyword_solitary;<#600101>Solitary:</color> Trigger this ability if there is only 1 copy of this card on the Board.
keyword_spawn;<#600101>Spawn:</color> Add a card to the game.
keyword_spring;<#600101>Spring:</color> Turn over a face down Ambush card and trigger its ability.
keyword_spying;<#600101>Spying:</color> Status for a unit played on or moved to the opposite side of the battlefield.
keyword_strengthen;<#600101>Strengthen:</color> Increase the base power of a unit.
keyword_stubborn;<#600101>Stubborn:</color> Cannot be replayed or returned to the hand.
keyword_summon;<#600101>Summon:</color> Move automatically to the battlefield (not considered played).
keyword_swap;<#600101>Swap:</color> Move a card from hand to deck and draw another in its place during your turn.
keyword_thrive;<#600101>Thrive:</color> Boost this unit by 1 whenever an ally with higher power is played. 
keyword_timer;<#600101>Timer:</color> Reduce the Timer by 1 every turn while this Unit is on the Board. Trigger the ability when it reaches 0 (at the start or end of the turn). Reset the Timer when the Unit leaves the Board.
keyword_token;<#600101>Token:</color> A unit that is removed from the game on round end.
keyword_transform;<#600101>Transform:</color> Convert into a different card.
keyword_trio;<#600101>Trio:</color> Exactly 3 Unlocked copies of a Unit on a row.
keyword_truce;<#600101>Truce:</color> If neither player has passed.
keyword_turn_end;<#600101>Turn End:</color> Trigger this ability at the end of your turn.
keyword_turn_start;<#600101>Turn Start:</color> Trigger this ability at the start of your turn.
keyword_veteran;<#600101>Veteran X:</color> At the start of Rounds 2 and 3, Strengthen this Unit by X, wherever it is.
keyword_weaken;<#600101>Weaken:</color> Decrease the base power of a unit. If it falls below 1, remove it from the game. Does not trigger Deathwish abilities.
keyword_zeal;<#600101>Zeal:</color> An Order ability can be used on the same turn the card is placed on the battlefield.

