1_name_lt;氷霜
162306_tooltip;<keyword=order>命令</keyword>｜<keyword=ranged>間接</keyword>：ユニット1体に{Damage}ダメージを与える。（<keyword=charge>チャージ</keyword>：{Charges}）\nあなたが「戦術」カードをプレイするたび、{Charges2}<keyword=charge>チャージ</keyword>を得る。
162307_fluff;禁衛旅団は降伏したことがない。一度たりとも
162307_name;禁衛旅団
162307_tooltip;<keyword=deploy>配備</keyword>｜<keyword=melee>近接</keyword>：自軍デッキにある自身の同名カード1枚を配置列に<keyword=summon>召喚</keyword>する。
162308_fluff;ニルフガード皇帝直属の親衛隊は、その身が朽ちるまで戦い続ける
162308_name;禁衛旅団の執行官
162308_tooltip;<keyword=order>命令</keyword>：敵軍ユニット1体に{Damage}ダメージを与える。（<keyword=charge>チャージ</keyword>：{Charges}）\nあなたが<keyword=spying>密偵</keyword>を持つユニットをプレイするたび、{Charges2}<keyword=charge>チャージ</keyword>を得る。
162309_fluff;皇帝陛下が北方の野蛮人どもに規律を教えてくださるのだ
162309_name;ナウジカ旅団の兵士長
162309_tooltip;<keyword=deploy>配備</keyword>アビリティを持つユニットがプレイされるたび、{Boost}ブーストを得る。
162310_fluff;我々は死神旅団とも呼ばれる。なぜだか知りたいか？
162310_name;ナウジカ旅団
162310_tooltip;<keyword=deploy>配備</keyword>：ブーストを得た敵軍ユニット1体に{Damage}ダメージを与える。
162311_fluff;エムヒル・ヴァル・エムレイス皇帝陛下に忠誠を誓わなければ、生きては帰れんぞ
162311_name;アルバ師団の長槍兵
162311_tooltip;<keyword=deploy>配備</keyword>｜<keyword=melee>近接</keyword>：敵軍ユニット1体に、敵陣他列にあるユニット数に等しいダメージを与える。
162312_fluff;死して栄光をつかまん！
162312_name;アルバ師団の槍兵
162312_tooltip;<keyword=deploy>配備</keyword>：敵軍ユニット1体に{Damage}ダメージを与える。両隣の「兵士」ユニット1体につき、ダメージ量を{Damage2}増やす。
162313_fluff;文明の進歩を証明するのは簡単だ。戦争を見てみろ、人の命を奪う方法は常に進化し続けているだろ
162313_name;攻城技師
162313_tooltip;<keyword=deploy>配備</keyword>：自陣にアーティファクトがある場合、{Boost}ブーストを得る。
162314_fluff;し、使者の首をはねるだと！？ ふざけるな！
162314_name;使者
162314_tooltip;【<keyword=spying>密偵</keyword>】\n<keyword=deploy>配備</keyword>：自軍ユニット1体に{Boost}ブーストを与える。
162315_fluff;私のことを諜報員だと？ それは心外だ。私は傍観者だよ
162315_name;帝国の外交術
162315_tooltip;対戦相手の勢力に属するブロンズユニット1体を<keyword=create>入手</keyword>してプレイする。
162316_fluff;カルシウム・エキュームを2オンスに、ルベドを1オンスと…
162316_name;錬金術師
162316_tooltip;<keyword=deploy>配備</keyword>｜<keyword=ranged>間接</keyword>：自軍ユニット{MaxTargets}体の戦力値を入れ替える。
162317_fluff;死体や人糞を飛ばすのに特化した投擲兵器だ
162317_name;マンゴネル
162317_tooltip;あなたがカードを<keyword=reveal>公開</keyword>するたび、敵軍ユニット1体を無作為に選んで{Damage}ダメージを与える。
162318_fluff;〈黄金の塔の街〉に生まれた名家の子息たちで、帝国軍の中枢を担う
162318_name;ニルフガード軍の騎士
162318_tooltip;<keyword=deploy>配備</keyword>：敵軍ユニット1体に{Boost}ブーストを与える。敵軍ユニットがない場合、自身を破壊する。
162401_fluff;剣を手にした侵入者に対しては石の拳を、雄弁な侵入者に対しては完璧なる論理をもって、対処する
162401_name;ガーディアン
162401_tooltip;アビリティを有していない。
162402_fluff;ありゃ鳥、いやグリフィンか…？ いやいや、ありゃあ…
162402_name;牛の死骸
162402_tooltip;【<keyword=spying>密偵</keyword>】【<keyword=doomed>破滅</keyword>】\n1ターン後（ターン終了時）、左隣にあるユニットと自身を破壊する。
163101_fluff;信用できるニルフガード人は、絶滅の危機に瀕しているという
163101_name;反逆
163101_tooltip;敵軍ユニット1体を選び、その戦力値に等しいダメージを両隣のユニットに与える。
163201_fluff;ニルフガードの国力は、錬度の高い軍隊と、従順な魔術師たちによって支えられていると思われがちだ。だが実際に世界を支配しているのは、その経済力なのだ
163201_name;賄賂
163201_tooltip;敵軍デッキに最初から組み込まれているユニット1体を<keyword=create>入手</keyword>した後、プレイする。
2_name_lt;濃霧
2_tooltip_lt;{Counter}ターン間（ターン開始時）、配置列にある最高戦力値ユニット1体に{Damage}ダメージを与える。
200008_fluff;ペトリは数多くの発明品を世に残した、百年に一人の逸材だ。大陸では“魔法薬のアイツ”と呼ばれることが多い
200008_name;ペトリの魔法薬
200008_tooltip;【<keyword=zeal>勇躍</keyword>】\n<keyword=order>命令</keyword>：自軍ユニット1体に{Boost}ブーストと<keyword=zeal>勇躍</keyword>を与える。
200018_fluff;帝国による援助がなければ、干ばつに見舞われた属州は、半数の領民と三分の二の家畜を失い、叛乱の意志が完全に挫かれるだろうと、ヴィコヴァロの学者たちは結論づけた
200018_name;コラスの熱波
200018_tooltip;ユニット1体又はアーティファクト1個を<keyword=banish>消滅</keyword>させる。
200019_fluff;俺たちは老人がプレイするゲームの駒に過ぎない。老いぼれどもの気まぐれで戦争に送られ、殺し合うのさ…
200019_name;進軍命令
200019_tooltip;自軍デッキにある最低戦力値ユニット1体をプレイする。
200020_fluff;いくらでも話は聞き出せる… たとえ死んでいようとも
200020_name;屍術
200020_tooltip;自軍墓地にあるブロンズユニット1体をプレイし、<keyword=doomed>破滅</keyword>を与える。
200022_fluff;視界に映るものがこの世界の全てだと思わぬことだ。知識さえあれば、この世の理から外れた存在と接触し、彼らをこの世界に招き入れることも可能となる
200022_name;召喚陣
200022_tooltip;【<keyword=zeal>勇躍</keyword>】\n<keyword=order>命令</keyword>：《召喚陣》の<keyword=charge>チャージ</keyword>量以下の構築コストを持つユニット1体を自軍デッキからプレイした後、自身の全ての<keyword=charge>チャージ</keyword>を取り除く。（<keyword=charge>チャージ</keyword>：{Charges2}）\n毎ターン開始時、{Charges}<keyword=charge>チャージ</keyword>を得る。
200023_fluff;「もし眼に入ったら、まず冷水で洗い流して、すぐに遺書を書き始めろ」
200023_name;アラキスの毒
200023_tooltip;ユニット1体に{Damage}ダメージを与える。それが破壊された場合、さらに両隣のユニットに{Damage}ずつダメージを与える。
200026_fluff;アヴァラックは数百年の月日をかけ、交配を重ねて〈古き血脈〉の遺伝子再生を試みた。そうして育てられたエルフの子供たちだったが、ララ・ドレンと比べると、輝きに劣っていたと言わざるをえない
200026_name;ワイルドハントの航海士
200026_tooltip;<keyword=deploy>配備</keyword>：自軍ユニット1体に{Boost}ブーストを与える。最高戦力値ユニットが自陣側にある場合、代わりに{Boost2}ブーストを与える。
200028_fluff;スヴァルブロドの生贄となれ！ 玉座に骸を！
200028_name;ヴァビョルン
200028_tooltip;<keyword=deploy>配備</keyword>｜<keyword=melee>近接</keyword>：ダメージを負っている敵軍ユニット1体を破壊する。
200030_fluff;先代の男爵は、密猟者に容赦がなかった。ミレンにとっては幸いなことに、先代は既にこの世に無く、その家臣たちも無法者に成り下がっていた
200030_name;ミレン
200030_tooltip;<keyword=deploy>配備</keyword>｜<keyword=melee>近接</keyword>：敵軍ユニット1体に{Damage}ダメージを与える。\n<keyword=deploy>配備</keyword>｜<keyword=ranged>間接</keyword>：敵軍ユニット{MaxTargets}体に{Damage2}ずつダメージを与える。
200031_fluff;その男はちょうどそこに座って、無言で私を見つめていたの。その目は、まるで魚の眼みたいだった。眉も睫毛もなく、ただ二つの球体に、黒ずんだ石が浮かんでいるだけ。静寂の中、彼はその目で私を見つめ続けた。まだ殴られるほうがマシだと思ったわ
200031_name;レオ・ボンハート
200031_tooltip;<keyword=deploy>配備</keyword>｜<keyword=melee>近接</keyword>：戦力値{Power}以上の敵軍ユニット1体を破壊する。\n<keyword=deploy>配備</keyword>｜<keyword=ranged>間接</keyword>：「ウィッチャー」ユニット1体を破壊する。
200032_fluff;シントラが屈した時、アトレもそれに続いた。残された者たちに与えられた選択肢は二つだけだった。ニルフガードの犬となるか、死かだ
200032_name;アトレのレインファーン
200032_tooltip;<keyword=deploy>配備</keyword>：敵軍ユニット1体に{Boost}ブーストを与えた後、{Boost}ブーストを得る。
200033_fluff;アレトゥーザの魔道士は、さながら小国の姫のように、欲しいもの全てを与えられる。ゆえに仕立て屋から菓子職人、運脚に至るまで、街の大半が魔道士に仕えることで生計を立てているのだ
200033_name;アレトゥーザの魔道士
200033_tooltip;【<keyword=zeal>勇躍</keyword>】\n<keyword=order>命令</keyword>｜<keyword=ranged>間接</keyword>：自軍ユニット1体に{Charges}<keyword=charge>チャージ</keyword>を与える。（<keyword=cooldown>クールダウン</keyword>：{Cooldown}）
200036_fluff;この世で最高の発明は何かって？ そりゃ戦争に決まってんだろ。戦争は善でもなけりゃ悪でもねえ。俺たち人間が捻り出した極上の文化さ
